Observation,Energy
51562,104.7301407
51563,75.82975769
51564,68.08203888
51565,142.1466217
51566,81.41120148
51567,148.9422607
51568,37.53867722
51569,96.04336548
51570,75.33202362
51571,56.00701904
51572,70.60234833
51573,51.27455139
51574,92.54224396
51575,235.4307098
51576,71.6738739
51577,79.35678864
51578,106.8658905
51579,259.0553894
51580,44.0267067
51581,28.62676048
51582,39.83924484
51583,93.47636414
51584,97.16272736
51585,43.55382156
51586,37.29060364
51587,47.89606476
51588,52.29154587
51589,337.2435913
51590,64.78031158
51591,143.6455383
51592,65.30495453
51593,85.60138702
51594,20.00368881
51595,62.42779922
51596,29.2519722
51597,107.0499039
51598,139.3572388
51599,110.5876007
51600,39.71696091
51601,93.83342743
51602,83.6329422
51603,47.27945709
51604,106.2668991
51605,104.0397415
51606,59.45442963
51607,140.1973114
51608,48.39905548
51609,49.15878296
51610,33.1799202
51611,485.4752808
51612,49.43272018
51613,119.8584213
51614,155.0512695
51615,41.62947464
51616,69.98806
51617,108.1170807
51618,116.3498764
51619,117.428299
51620,143.6772919
51621,85.38815308
51622,54.88018036
51623,63.1001091
51624,65.616539
51625,63.26725769
51626,102.1503677
51627,64.69695282
51628,42.92774963
51629,63.44968414
51630,56.13673019
51631,109.3219299
51632,138.0536346
51633,51.51186752
51634,231.0095825
51635,66.15406036
51636,79.15618134
51637,85.86852264
51638,232.5402069
51639,71.28757477
51640,48.44727325
51641,56.66431046
51642,24.54496765
51643,124.2595901
51644,46.56840897
51645,58.79335022
51646,67.18804932
51647,52.73664856
51648,53.31286621
51649,57.12633896
51650,59.47057343
51651,44.50740051
51652,37.06290054
51653,26.2834034
51654,129.0918579
51655,79.92103577
51656,126.8064804
51657,76.71636963
51658,76.22994232
51659,62.67804718
51660,85.62622833
51661,59.52473068
51662,42.55517578
51663,46.86868668
51664,83.74847412
51665,117.3542328
51666,32.09594727
51667,132.8231201
51668,199.5151672
51669,63.3470459
51670,87.91921234
51671,60.72584915
51672,60.24554825
51673,210.710144
51674,339.8424988
51675,84.41427612
51676,257.8471375
51677,167.9382629
51678,55.52369308
51679,72.64195251
51680,63.3299408
51681,23.9919014
51682,106.2267303
51683,143.8886108
51684,75.83289337
51685,70.87129974
51686,123.556015
51687,62.37032318
51688,120.990593
51689,60.70146942
51690,399.3867798
51691,185.1329803
51692,47.67410278
51693,31.34919167
51694,69.54429626
51695,119.0064392
51696,52.21922302
51697,65.58345795
51698,36.33540344
51699,77.82911682
51700,135.4025269
51701,613.7885742
51702,45.9943428
51703,92.36459351
51704,60.9341774
51705,85.84676361
51706,192.1447906
51707,29.94647408
51708,60.1423912
51709,56.14673615
51710,144.8056641
51711,121.5304413
51712,101.737709
51713,69.76238251
51714,71.08831787
51715,194.5005035
51716,164.720459
51717,196.4813995
51718,80.0520401
51719,73.61788177
51720,452.0547791
51721,420.8697815
51722,98.7478714
51723,141.1817932
51724,43.99988174
51725,145.9623108
51726,108.0313492
51727,61.4550972
51728,37.10176086
51729,427.0543213
51730,113.2235947
51731,76.18746185
51732,276.5514526
51733,30.50451088
51734,100.131752
51735,49.08480835
51736,60.24803162
51737,32.61899185
51738,172.105011
51739,658.769043
51740,62.25658035
51741,62.99064636
51742,103.7677383
51743,105.925415
51744,67.90427399
51745,63.98252106
51746,24.14618683
51747,76.56072998
51748,68.72975922
51749,122.8018188
51750,64.22329712
51751,295.6259766
51752,117.368042
51753,107.4536591
51754,98.41439819
51755,185.6325226
51756,100.8804932
51757,245.8003387
51758,60.75971222
51759,215.2254944
51760,104.9389801
51761,138.0378113
51762,105.3755112
51763,82.1509552
51764,92.6870575
51765,70.79677582
51766,67.26822662
51767,94.24863434
51768,73.9214859
51769,69.99249268
51770,56.45358658
51771,53.39014435
51772,60.77585602
51773,334.66922
51774,74.29873657
51775,96.98526001
51776,69.71279144
51777,73.32255554
51778,60.87976074
51779,126.6420441
51780,55.5999527
51781,56.01469421
51782,82.04793549
51783,79.41973877
51784,172.9490204
51785,112.4944687
51786,74.06555939
51787,68.58478546
51788,81.77120209
51789,124.541275
51790,210.651535
51791,36.95609283
51792,42.9160881
51793,388.1806641
51794,51.61037827
51795,88.32917023
51796,89.08441162
51797,66.78665924
51798,101.2655487
51799,142.7765808
51800,97.20404816
51801,408.6733398
51802,83.46541595
51803,69.8571167
51804,73.47245026
51805,73.11840057
51806,61.04167557
51807,36.8427887
51808,85.396698
51809,84.46130371
51810,84.77470398
51811,131.3712158
51812,159.9551086
51813,195.0301819
51814,588.348999
51815,127.1658325
51816,51.57152557
51817,56.89494705
51818,73.70162964
51819,99.01527405
51820,77.69283295
51821,74.07038116
51822,73.04880524
51823,50.43365479
51824,38.3028717
51825,105.8204422
51826,292.0486755
51827,113.4484482
51828,70.9420929
51829,35.87457275
51830,119.8482742
51831,59.16260147
51832,86.62042999
51833,201.5723877
51834,184.7317505
51835,61.55495834
51836,54.86914444
51837,74.46222687
51838,70.30709076
51839,59.06742477
51840,116.3580017
51841,52.8638649
51842,213.8746948
51843,78.92417145
51844,92.35479736
51845,114.8128433
51846,67.73202515
51847,83.53231812
51848,136.2584991
51849,82.0854187
51850,248.4953003
51851,57.42691803
51852,98.76160431
51853,138.5142212
51854,104.2241669
51855,205.5351715
51856,85.70909119
51857,227.9313507
51858,101.7297745
51859,68.53682709
51860,84.73960876
51861,61.26399994
51862,310.4726563
51863,389.3500977
51864,39.49238205
51865,70.50267792
51866,67.66456604
51867,61.22058105
51868,64.21764374
51869,58.66132355
51870,64.68613434
51871,92.70668793
51872,79.86092377
51873,22.90213585
51874,67.77297974
51875,154.3494263
51876,88.27433777
51877,72.30324554
51878,84.69506836
51879,62.0731163
51880,97.39054108
51881,75.26340485
51882,95.6417923
51883,60.66007996
51884,91.16177368
51885,53.92113113
51886,89.05848694
51887,118.5543671
51888,68.88867188
51889,45.93175888
51890,65.33761597
51891,59.46877289
51892,19.40647316
51893,244.7121277
51894,74.93887329
51895,54.46359253
51896,63.68933868
51897,69.33785248
51898,82.50215149
51899,321.6519775
51900,69.30474091
51901,121.8779602
51902,58.82557297
51903,40.9576683
51904,65.59038544
51905,94.32629395
51906,170.1316528
51907,79.08148193
51908,54.56531906
51909,38.74667358
51910,83.20606232
51911,115.9856873
51912,71.3704071
51913,271.3006592
51914,138.5259399
51915,73.02906036
51916,119.8057938
51917,91.34477234
51918,58.09991074
51919,59.52799606
51920,25.65438271
51921,125.7009811
51922,44.05310822
51923,243.6082611
51924,65.47289276
51925,183.4339447
51926,260.5055237
51927,78.0509491
51928,128.9553223
51929,101.5801086
51930,143.9431458
51931,121.6462097
51932,129.8534241
51933,72.27017212
51934,253.8898163
51935,27.44825554
51936,52.32170868
51937,53.92860794
51938,201.0074768
51939,124.2431183
51940,129.283783
51941,71.46799469
51942,276.1417236
51943,60.73572922
51944,100.081665
51945,232.7033844
51946,150.2073364
51947,221.6515503
51948,98.74564362
51949,39.51650238
51950,100.9864883
51951,58.44580841
51952,83.6005249
51953,75.0599823
51954,90.23239136
51955,51.59964371
51956,319.4535522
51957,191.6395111
51958,65.9414444
51959,17.57710648
51960,52.14019775
51961,20.52849579
51962,50.68913651
51963,57.21038818
51964,41.74944305
51965,31.49638557
51966,159.9691925
51967,63.17658997
51968,146.8005066
51969,55.1848526
51970,56.68343735
51971,62.94739914
51972,149.478363
51973,138.1041718
51974,237.7394562
51975,35.86753464
51976,105.8274994
51977,378.9935303
51978,66.94194031
51979,55.22337723
51980,99.23994446
51981,39.12469864
51982,76.325737
51983,75.01702881
51984,319.584198
51985,82.84609222
51986,465.8103943
51987,98.01603699
51988,136.6967163
51989,109.0025558
51990,39.94305038
51991,65.89066315
51992,60.44101334
51993,65.41300964
51994,159.8041077
51995,36.96614838
51996,73.19759369
51997,56.03019333
51998,50.0946312
51999,70.92434692
52000,52.74181366
52001,81.32952118
52002,51.45920563
52003,69.47296906
52004,92.60595703
52005,70.03025818
52006,149.9580841
52007,79.3225174
52008,91.69902802
52009,96.2210083
52010,258.6610413
52011,56.21211243
52012,23.48857689
52013,36.57614136
52014,68.96776581
52015,198.7778625
52016,75.74998474
52017,121.3508072
52018,84.77561951
52019,84.62174225
52020,116.0227661
52021,65.65039825
52022,85.97692871
52023,37.11813736
52024,185.0888519
52025,73.74078369
52026,194.2718353
52027,55.03672791
52028,243.1087494
52029,204.3021545
52030,28.18359184
52031,84.16603088
52032,35.82552338
52033,64.59440613
52034,40.43486404
52035,85.04187775
52036,47.433918
52037,24.02061844
52038,69.31847382
52039,74.71561432
52040,109.9240265
52041,51.74065399
52042,79.80355072
52043,325.5104065
52044,248.8796387
52045,56.70902252
52046,68.53626251
52047,111.7781143
52048,93.85996246
52049,61.55165482
52050,72.33127594
52051,210.2016907
52052,52.32297897
52053,278.3813477
52054,58.19340134
52055,83.18971252
52056,65.07181549
52057,63.88111877
52058,149.2943878
52059,140.6181641
52060,55.15966034
52061,130.0308228
52062,29.57559013
52063,365.7662354
52064,125.3286362
52065,30.96945
52066,93.91056061
52067,116.5693207
52068,303.2921143
52069,61.90891266
52070,72.42988586
52071,552.5445557
52072,122.5191879
52073,57.62614441
52074,152.1986847
52075,43.37618637
52076,54.84994888
52077,53.1937027
52078,12.76307201
52079,56.77693558
52080,117.0357132
52081,54.13056183
52082,194.5031738
52083,65.02510834
52084,59.40486526
52085,82.45084381
52086,114.4872055
52087,85.89402008
52088,145.4043884
52089,23.01678467
52090,42.86933517
52091,222.0347137
52092,133.3013458
52093,45.73391342
52094,78.32098389
52095,36.07566833
52096,61.35158539
52097,56.80812454
52098,68.73080444
52099,67.32408905
52100,53.63001251
52101,45.60436249
52102,57.57649231
52103,105.2478256
52104,26.76477242
52105,54.16114807
52106,152.7051544
52107,118.1844788
52108,51.23174286
52109,100.7464142
52110,40.10327911
52111,209.0630341
52112,53.25999832
52113,95.88751984
52114,99.49563599
52115,74.89776611
52116,82.93312836
52117,46.52328491
52118,108.7793503
52119,75.83100891
52120,130.650589
52121,304.7112732
52122,125.6950912
52123,52.97613525
52124,50.9106636
52125,247.3450623
52126,72.80285645
52127,19.91101456
52128,30.29201126
52129,149.5644531
52130,63.49663925
52131,297.4730225
52132,576.4839478
52133,53.16165161
52134,84.62005615
52135,49.70316696
52136,51.10637665
52137,30.92209625
52138,129.0014801
52139,111.071846
52140,107.6302338
52141,100.4213867
52142,186.7823029
52143,126.8894272
52144,334.7376404
52145,101.9302979
52146,56.36568451
52147,320.7599487
52148,102.0376968
52149,81.07876587
52150,320.7522278
52151,66.21903229
52152,72.20509338
52153,119.8577271
52154,272.5493469
52155,161.3959198
52156,65.87832642
52157,198.0569153
52158,150.4063873
52159,32.83234787
52160,33.87666702
52161,63.13054276
52162,51.18481827
52163,48.39517975
52164,40.31476212
52165,78.09497833
52166,47.20164108
52167,190.9453278
52168,150.7997284
52169,40.09547424
52170,57.53284073
52171,112.3238449
52172,69.54356384
52173,324.879364
52174,72.99510956
52175,25.87878227
52176,41.64876556
52177,34.67146683
52178,81.09802246
52179,267.2853088
52180,58.87118149
52181,79.02733612
52182,43.56529236
52183,103.248909
52184,74.4665451
52185,37.78930283
52186,93.22113037
52187,96.61452484
52188,131.6099701
52189,93.5958786
52190,59.06026459
52191,116.0353546
52192,151.522934
52193,67.50126648
52194,31.08125114
52195,72.37866974
52196,41.62034988
52197,51.2053566
52198,110.9178696
52199,36.3065033
52200,33.73439407
52201,109.7051468
52202,123.6194305
52203,202.513916
52204,66.94950104
52205,52.29777908
52206,154.6178589
52207,95.43579865
52208,103.1525955
52209,44.3276062
52210,183.182663
52211,47.1049881
52212,54.65078735
52213,126.8052063
52214,43.44927979
52215,119.3149261
52216,64.11355591
52217,204.9863739
52218,123.6783142
52219,97.84200287
52220,55.34682846
52221,52.12499237
52222,158.0195313
52223,123.4864502
52224,187.2375946
52225,67.67831421
52226,299.6893616
52227,69.08374786
52228,164.7755432
52229,127.2758102
52230,50.85732651
52231,106.500885
52232,57.7915802
52233,53.69210434
52234,54.96611023
52235,80.86459351
52236,113.0150528
52237,39.20436478
52238,58.32662964
52239,40.94048691
52240,28.32132912
52241,15.2431078
52242,63.00051117
52243,82.42768097
52244,78.89169312
52245,138.9393158
52246,42.97006989
52247,73.78147888
52248,149.4537811
52249,27.99724197
52250,203.0411987
52251,53.59688187
52252,37.32949829
52253,106.8511047
52254,68.84500885
52255,79.21553802
52256,441.8321533
52257,75.21341705
52258,94.15795135
52259,37.00875092
52260,66.6940155
52261,58.49751282
52262,68.9336853
52263,285.8618164
52264,229.9199371
52265,87.40501404
52266,143.8813477
52267,66.10318756
52268,64.81253815
52269,149.9224701
52270,104.1644669
52271,50.95273209
52272,58.7481041
52273,223.5900116
52274,90.65026093
52275,126.0593567
52276,118.3601685
52277,61.37598801
52278,57.54372787
52279,20.8956356
52280,43.55167389
52281,63.92536545
52282,82.11551666
52283,182.3489532
52284,106.5575562
52285,147.8191986
52286,226.1903229
52287,50.72687531
52288,97.73861694
52289,80.71341705
52290,27.82089424
52291,82.05625916
52292,102.1004868
52293,278.9958191
52294,126.1540375
52295,80.19748688
52296,73.54742432
52297,31.46862221
52298,115.3666077
52299,75.04598236
52300,213.8997192
52301,252.7931824
52302,60.49032974
52303,123.7380142
52304,274.2538757
52305,146.2019043
52306,62.21446991
52307,276.5050659
52308,50.06573868
52309,58.46068954
52310,47.47172165
52311,118.4708328
52312,40.20264435
52313,79.4806366
52314,75.32062531
52315,51.90520477
52316,110.2316971
52317,129.5011597
52318,58.60601044
52319,33.88462067
52320,55.7094574
52321,63.96271896
52322,74.36978912
52323,110.4425659
52324,66.71317291
52325,353.8562927
52326,53.4665184
52327,61.71216202
52328,57.79679871
52329,110.3317032
52330,77.98756409
52331,361.7181396
52332,34.54788208
52333,56.74829483
52334,155.6787872
52335,127.0608902
52336,113.3511276
52337,44.79374695
52338,177.5151672
52339,345.8547058
52340,55.73492432
52341,102.5185547
52342,76.28012085
52343,101.0943756
52344,141.6630554
52345,54.22732544
52346,116.6125793
52347,154.8293304
52348,187.2989655
52349,109.0594482
52350,179.8308411
52351,9.246644974
52352,49.41743851
52353,22.18329811
52354,65.29598236
52355,110.1155701
52356,34.68045807
52357,87.61235046
52358,107.4447327
52359,58.33963776
52360,61.52306747
52361,63.16616821
52362,103.9329224
52363,104.0803833
52364,316.8781433
52365,62.76099777
52366,74.00202179
52367,69.93778229
52368,131.8987579
52369,107.8202133
52370,86.18681335
52371,86.65182495
52372,67.36518097
52373,104.0002136
52374,60.69556427
52375,219.1233978
52376,33.06976318
52377,109.9786072
52378,82.01499939
52379,171.1977844
52380,40.59853745
52381,48.2767334
52382,78.40852356
52383,164.1728363
52384,80.55496216
52385,209.7227325
52386,175.8069611
52387,128.8195038
52388,193.9563446
52389,59.56961823
52390,253.146286
52391,181.593338
52392,183.6408997
52393,150.0077972
52394,192.5454865
52395,83.45767212
52396,105.8431931
52397,43.86850357
52398,50.58713913
52399,61.60653687
52400,56.19317627
52401,65.31869507
52402,55.48562622
52403,73.57472229
52404,142.8444061
52405,156.3504181
52406,108.8215408
52407,45.24511337
52408,52.47219467
52409,62.8086586
52410,64.84642792
52411,55.12708282
52412,117.3850861
52413,99.41130066
52414,76.77987671
52415,121.0644455
52416,174.6907959
52417,110.9256287
52418,104.1125336
52419,179.4851379
52420,76.90236664
52421,57.24411774
52422,64.13921356
52423,410.9835815
52424,63.43901825
52425,81.86038971
52426,88.31608582
52427,97.34322357
52428,20.47165489
52429,74.65368652
52430,67.96580505
52431,63.82533646
52432,201.1302795
52433,68.52650452
52434,38.90264511
52435,111.1519623
52436,163.6024628
52437,63.37709045
52438,55.06813049
52439,56.12889099
52440,276.0038757
52441,92.05163574
52442,117.9922104
52443,74.94989777
52444,115.4244385
52445,134.3146667
52446,70.44293213
52447,261.0956421
52448,46.66592789
52449,98.45465851
52450,89.13139343
52451,64.94478607
52452,252.9135132
52453,38.14408112
52454,336.8898315
52455,155.6963806
52456,53.79557419
52457,71.36833191
52458,81.31572723
52459,81.01026154
52460,77.35473633
52461,77.2000885
52462,77.05670929
52463,54.40907288
52464,87.02911377
52465,208.1655579
52466,80.93784332
52467,49.42523956
52468,38.43133163
52469,79.19229126
52470,110.2042084
52471,70.469841
52472,65.34870911
52473,248.530426
52474,119.3082352
52475,100.5807571
52476,51.23073196
52477,35.53051758
52478,82.46697235
52479,74.21653748
52480,259.7556458
52481,147.9885101
52482,95.73086548
52483,89.91705322
52484,100.0356369
52485,38.4213028
52486,48.73235703
52487,101.1295929
52488,60.71488953
52489,132.2872162
52490,169.7978821
52491,88.55180359
52492,148.5666809
52493,122.653183
52494,61.94539261
52495,33.88792801
52496,75.00959778
52497,60.20954514
52498,76.5785675
52499,47.6632843
52500,76.77268219
52501,49.04964066
52502,45.62662888
52503,161.7776947
52504,97.28575897
52505,88.78759003
52506,114.2409973
52507,160.5584412
52508,310.7728577
52509,50.60112762
52510,58.79124069
52511,18.73352814
52512,149.4740906
52513,59.55577087
52514,73.16686249
52515,87.49917603
52516,74.24053955
52517,86.12090302
52518,239.1725769
52519,120.2134323
52520,48.51247406
52521,83.81465149
52522,38.7260437
52523,51.06944656
52524,417.0964355
52525,113.7730637
52526,87.63385773
52527,364.7700806
52528,224.9611206
52529,197.1750031
52530,106.0186081
52531,112.7458725
52532,30.02451706
52533,71.63018036
52534,87.95146942
52535,56.37906265
52536,77.87354279
52537,87.32003021
52538,103.7213287
52539,76.60996246
52540,78.2265625
52541,80.33808136
52542,56.5617218
52543,75.11125946
52544,51.77045441
52545,72.07807922
52546,60.63831329
52547,120.8082886
52548,28.28306198
52549,54.13928986
52550,69.98269653
52551,28.07607269
52552,82.78983307
52553,144.6925201
52554,74.68870544
52555,50.52838516
52556,56.86634445
52557,145.336792
52558,136.5256348
52559,89.30887604
52560,56.87620544
52561,46.41731644
52562,30.50663567
52563,76.13999176
52564,56.62467194
52565,50.04702759
52566,207.9959717
52567,92.74810028
52568,199.9329224
52569,58.60743713
52570,168.594696
52571,78.87797546
52572,83.0579071
52573,526.4508057
52574,48.33242035
52575,39.21696091
52576,54.18716431
52577,137.3381348
52578,82.04216003
52579,77.51398468
52580,299.8537903
52581,79.22400665
52582,29.12791634
52583,77.1951828
52584,83.88986206
52585,65.48828125
52586,71.86914825
52587,95.89054108
52588,140.6927795
52589,54.07127762
52590,145.8818817
52591,250.151886
52592,46.53476334
52593,65.14607239
52594,111.2078629
52595,72.29105377
52596,36.68964386
52597,102.2217331
52598,98.17923737
52599,129.6205292
52600,158.3771362
52601,51.27065659
52602,230.5625916
52603,39.9157753
52604,56.89916992
52605,94.89759827
52606,86.34597778
52607,37.11495209
52608,53.48160934
52609,114.7682571
52610,95.34999084
52611,211.7422791
52612,118.876503
52613,65.20793152
52614,82.03009033
52615,95.12723541
52616,73.90950775
52617,498.8684998
52618,320.3745117
52619,302.5948486
52620,142.8918915
52621,461.0442505
52622,58.60884476
52623,72.83532715
52624,365.3508301
52625,0.082351729
52626,109.6031799
52627,59.639328
52628,66.79309082
52629,78.79481506
52630,160.7614899
52631,63.90289688
52632,30.85033417
52633,119.7515869
52634,87.55749512
52635,304.8461304
52636,104.1301804
52637,206.7740173
52638,99.61580658
52639,46.30335617
52640,105.1106644
52641,71.47838593
52642,55.37807465
52643,441.3848572
52644,126.5016556
52645,93.65491486
52646,57.30063248
52647,127.6093445
52648,91.44429016
52649,79.05072784
52650,134.9199982
52651,65.38804626
52652,127.9752197
52653,54.67303085
52654,55.42122269
52655,128.6494598
52656,80.42737579
52657,120.6951141
52658,71.11808777
52659,63.38758469
52660,206.1156769
52661,66.3012619
52662,373.7748718
52663,81.71160126
52664,67.46148682
52665,41.76496124
52666,261.1224976
52667,75.88053894
52668,377.9165649
52669,130.4184265
52670,41.33576584
52671,44.11675644
52672,67.48504639
52673,38.00749969
52674,52.06155396
52675,87.0611496
52676,65.64689636
52677,225.7875061
52678,122.3696518
52679,172.2688141
52680,148.5810242
52681,48.66669083
52682,85.22433472
52683,142.4033813
52684,83.57097626
52685,131.2853088
52686,68.29311371
52687,149.197464
52688,71.01412201
52689,16.11501312
52690,286.0787048
52691,85.62425995
52692,85.24856567
52693,75.10325623
52694,46.3811264
52695,98.41792297
52696,54.29014969
52697,27.55851936
52698,52.25391388
52699,72.09014893
52700,55.01455307
52701,63.03226852
52702,67.36554718
52703,50.15496826
52704,61.93199158
52705,261.7108765
52706,147.3629608
52707,277.1901855
52708,48.53774261
52709,34.43470001
52710,45.016819
52711,217.8080139
52712,33.80364227
52713,27.38061142
52714,132.03685
52715,88.93467712
52716,157.203186
52717,70.62083435
52718,54.19150925
52719,366.7528992
52720,60.66192245
52721,48.27124405
52722,126.4356995
52723,29.05312729
52724,95.74842834
52725,83.51170349
52726,64.44664001
52727,161.3287811
52728,106.594162
52729,74.95485687
52730,37.00734329
52731,76.0686264
52732,49.57515717
52733,80.49029541
52734,53.17957306
52735,233.7786713
52736,113.9759445
52737,140.8177948
52738,89.32239532
52739,48.9035759
52740,58.0991745
52741,52.67722321
52742,60.74457169
52743,55.51631927
52744,118.8574066
52745,42.53284836
52746,121.3905106
52747,94.29385376
52748,57.53247833
52749,70.96735382
52750,93.06524658
52751,120.4714203
52752,54.87614441
52753,26.96947098
52754,73.94057465
52755,58.92260742
52756,143.2802582
52757,86.45539856
52758,152.2731018
52759,214.2274628
52760,104.0841217
52761,72.94158173
52762,70.85191345
52763,86.29629517
52764,205.4559937
52765,78.86306763
52766,164.9762268
52767,38.33539963
52768,116.4998169
52769,104.081192
52770,106.9092102
52771,38.03781509
52772,82.86950684
52773,50.05644226
52774,41.81111526
52775,50.68076324
52776,95.09389496
52777,265.8894043
52778,51.42645264
52779,51.09860229
52780,47.31243134
52781,57.67100906
52782,194.3097076
52783,81.60374451
52784,83.67285919
52785,240.5745697
52786,60.01787186
52787,53.12630081
52788,126.0615921
52789,58.05491638
52790,320.490448
52791,76.71420288
52792,54.19623566
52793,211.6611938
52794,114.0603256
52795,61.56186295
52796,73.86270905
52797,37.77471161
52798,272.0579224
52799,114.0023117
52800,57.14454269
52801,211.3116302
52802,538.0810547
52803,19.33045959
52804,101.5125809
52805,123.8385315
52806,131.1900787
52807,46.57676697
52808,51.64115906
52809,157.0205231
52810,54.59671402
52811,31.57579803
52812,86.05819702
52813,57.39057922
52814,203.857193
52815,203.14151
52816,221.208313
52817,128.7299194
52818,86.41287994
52819,279.7329102
52820,67.25006104
52821,104.8468704
52822,83.06619263
52823,8.008040428
52824,50.32663345
52825,77.54772949
52826,97.57476044
52827,62.6669426
52828,55.18257523
52829,76.66246033
52830,34.57681656
52831,77.47376251
52832,119.026886
52833,212.5585938
52834,114.4561386
52835,105.3467789
52836,51.64242554
52837,91.70319366
52838,20.66877556
52839,70.00863647
52840,87.72979736
52841,242.8991394
52842,91.78413391
52843,50.93059921
52844,89.92467499
52845,101.7556076
52846,54.15856171
52847,42.20927048
52848,57.65269852
52849,57.34955215
52850,129.934082
52851,56.66672897
52852,53.70597839
52853,50.93851852
52854,52.08103943
52855,42.33684158
52856,163.5258179
52857,319.8042297
52858,161.0196075
52859,118.954483
52860,66.89313507
52861,64.04711151
52862,93.07723236
52863,80.91917419
52864,120.9970856
52865,257.0671997
52866,80.01578522
52867,68.56715393
52868,68.98970795
52869,70.73931885
52870,209.5721436
52871,265.9931946
52872,208.9906311
52873,84.59928894
52874,48.15122223
52875,83.84906769
52876,296.3493958
52877,57.69429398
52878,50.27881622
52879,60.85312653
52880,72.74477386
52881,97.13412476
52882,115.3178711
52883,116.96418
52884,102.8645325
52885,58.61290741
52886,104.5457458
52887,69.85661316
52888,76.43745422
52889,56.07194519
52890,99.64170837
52891,47.56505966
52892,90.07273865
52893,103.7379074
52894,84.06551361
52895,62.30608749
52896,77.84172821
52897,36.08181
52898,42.18203354
52899,50.1659584
52900,102.9446793
52901,106.1909637
52902,117.5664749
52903,80.23426819
52904,45.12825394
52905,28.68607521
52906,71.65863037
52907,47.29533768
52908,39.41948318
52909,305.3869019
52910,59.45522308
52911,87.18816376
52912,157.7972412
52913,58.96986008
52914,189.4230804
52915,46.40912628
52916,76.04328918
52917,243.9148865
52918,113.9258728
52919,120.6423721
52920,164.9302521
52921,36.8012085
52922,137.397644
52923,51.96848297
52924,114.3207016
52925,87.38391113
52926,52.95004272
52927,50.3348999
52928,201.407074
52929,97.8519516
52930,60.98946381
52931,56.01403809
52932,55.03922272
52933,51.51294327
52934,82.47786713
52935,142.6117859
52936,121.9151535
52937,130.3952332
52938,193.3917847
52939,45.38153458
52940,61.99395752
52941,159.7698364
52942,213.7946014
52943,80.02301788
52944,44.45295334
52945,43.31487656
52946,36.01791382
52947,40.74688721
52948,37.14281082
52949,206.3925629
52950,37.00473785
52951,56.62899017
52952,33.03941727
52953,76.90932465
52954,104.8683777
52955,18.43678093
52956,46.42630005
52957,100.4803162
52958,101.0307846
52959,81.59145355
52960,106.0390167
52961,30.44138145
52962,66.62586975
52963,58.54800415
52964,133.7066498
52965,54.2865448
52966,437.4385681
52967,54.79644775
52968,325.4482422
52969,73.87358856
52970,41.42344284
52971,50.02993774
52972,84.26647186
52973,269.6564636
52974,304.771637
52975,357.3774719
52976,54.60403442
52977,76.23262024
52978,229.4280853
52979,54.12723923
52980,73.8412323
52981,76.37140656
52982,245.5068817
52983,38.5087471
52984,52.23406601
52985,54.86664963
52986,62.98806381
52987,96.28387451
52988,248.4864655
52989,35.9814949
52990,20.67224884
52991,37.62200546
52992,71.19300842
52993,362.4548035
52994,58.11802292
52995,39.57313538
52996,55.99014282
52997,35.20383453
52998,189.1611023
52999,68.53958893
53000,121.4253311
53001,72.28193665
53002,134.8492279
53003,151.4452362
53004,182.6657867
53005,59.61716461
53006,65.61906433
53007,52.83674622
53008,61.49500275
53009,53.8522377
53010,71.23499298
53011,136.5006104
53012,51.24908066
53013,130.2002869
53014,377.8998108
53015,57.55999756
53016,344.2484131
53017,61.50806808
53018,36.48428726
53019,202.7952728
53020,143.7752228
53021,93.69167328
53022,274.2991943
53023,117.2829285
53024,51.07155609
53025,97.97135925
53026,50.90338135
53027,94.27341461
53028,120.7029037
53029,57.23470688
53030,52.25760651
53031,99.45752716
53032,61.43078613
53033,47.98104477
53034,317.0343933
53035,106.0668564
53036,36.85469055
53037,100.7957687
53038,60.90500641
53039,95.40740204
53040,33.41809464
53041,187.7406616
53042,112.8233414
53043,148.0220184
53044,55.37417603
53045,240.9341583
53046,49.79003906
53047,203.8364105
53048,59.95756912
53049,61.66231537
53050,180.8563995
53051,74.35441589
53052,120.2974472
53053,80.59134674
53054,149.3044281
53055,44.06222534
53056,108.6170502
53057,102.6562653
53058,327.509491
53059,90.57135773
53060,275.1584167
53061,79.59346008
53062,113.7022171
53063,39.83089447
53064,101.9669113
53065,77.12625885
53066,227.8600616
53067,309.3160706
53068,359.7397461
53069,55.50339508
53070,84.32551575
53071,60.12038803
53072,234.1723328
53073,91.67513275
53074,43.64707565
53075,64.58422852
53076,111.5201111
53077,34.38076019
53078,45.27830124
53079,133.3723297
53080,52.17165375
53081,86.1195755
53082,190.5471039
53083,46.57025146
53084,36.02711105
53085,293.1827393
53086,43.16188431
53087,93.82325745
53088,111.5545197
53089,67.78823853
53090,53.18151474
53091,78.69138336
53092,73.51265717
53093,172.3097229
53094,55.44037628
53095,44.06009674
53096,116.6442261
53097,126.3406525
53098,242.59729
53099,64.14277649
53100,108.1604156
53101,57.68755722
53102,55.9067955
53103,261.3274536
53104,67.74252319
53105,43.52560806
53106,73.27185822
53107,54.90096283
53108,57.90834045
53109,81.7191925
53110,279.0603943
53111,228.4768066
53112,174.3822021
53113,100.4297791
53114,672.0628662
53115,93.77368927
53116,59.20109558
53117,81.65302277
53118,60.01550293
53119,284.4664612
53120,70.27397919
53121,125.8431244
53122,79.37556458
